Rating,Name,Genres,Year/Country,URL
7.8,Питер Пэн,"сказка, анимация, семейный, мюзикл","1953, США",https://www.kinoafisha.info/movies/3161590/
7.7,Волшебный магазин,"анимация, короткометражный","1953, СССР",https://www.kinoafisha.info/movies/8330766/
7.7,Маменькины сынки,драма,"1953, Италия / Франция",https://www.kinoafisha.info/movies/5481817/
7.6,Сестрица Алёнушка и братец Иванушка,анимация,"1953, СССР",https://www.kinoafisha.info/movies/8359943/
7.6,Адмирал Ушаков,"драма, биография","1953, СССР",https://www.kinoafisha.info/movies/6407722/
7.5,Чук и Гек,"драма, семейный, комедия","1953, СССР",https://www.kinoafisha.info/movies/7795734/
7.5,"Ворона и лисица, кукушка и петух",анимация,"1953, СССР",https://www.kinoafisha.info/movies/8360400/
7.4,Непослушный котёнок,анимация,"1953, СССР",https://www.kinoafisha.info/movies/8360398/
7.4,Лесной концерт,"анимация, короткометражный","1953, СССР",https://www.kinoafisha.info/movies/8327792/
7.3,Полёт на Луну,анимация,"1953, СССР",https://www.kinoafisha.info/movies/8360401/
