Rating,Name,Genres,Year/Country,URL
8.3,Шведская спичка,комедия,"1954, СССР",https://www.kinoafisha.info/movies/5491360/
8.0,Золотая антилопа,анимация,"1954, СССР",https://www.kinoafisha.info/movies/8107109/
7.8,Царевна-лягушка,"короткометражный, анимация","1954, СССР",https://www.kinoafisha.info/movies/8130801/
7.7,Верные друзья,"комедия, мелодрама","1954, СССР",https://www.kinoafisha.info/movies/8328005/
7.7,Сабрина,"комедия, мелодрама","1954, США",https://www.kinoafisha.info/movies/3603671/
7.7,Стрела улетает в сказку,"анимация, детский, короткометражный","1954, СССР",https://www.kinoafisha.info/movies/8329244/
7.6,Оранжевое горлышко,анимация,"1954, СССР",https://www.kinoafisha.info/movies/8328391/
7.6,Граф Монте-Кристо,"драма, мелодрама, приключения","1954, Франция / Италия",https://www.kinoafisha.info/movies/7783679/
7.5,Большая семья,драма,"1954, СССР",https://www.kinoafisha.info/movies/8098517/
7.4,Укротительница тигров,"комедия, мелодрама","1954, СССР",https://www.kinoafisha.info/movies/8326080/
7.1,Французский канкан,"мюзикл, комедия, мелодрама","1954, Франция / Италия",https://www.kinoafisha.info/movies/8106284/
