Rating,Name,Genres,Year/Country,URL
8.0,"Дом, в котором я живу",драма,"1957, СССР",https://www.kinoafisha.info/movies/5554221/
7.9,Тихий Дон,"драма, военный","1957, СССР",https://www.kinoafisha.info/movies/7907016/
7.9,Снежная королева,"анимация, фэнтези, драма, семейный","1957, СССР",https://www.kinoafisha.info/movies/8328935/
7.9,Дело было в Пенькове,"драма, мелодрама","1957, СССР",https://www.kinoafisha.info/movies/8328441/
7.9,Храбрый олененок,"короткометражный, анимация","1957, СССР",https://www.kinoafisha.info/movies/8359517/
7.8,Летят журавли,"мелодрама, военный, драма","1957, СССР",https://www.kinoafisha.info/movies/1444562/
7.8,Сестры,драма,"1957, СССР",https://www.kinoafisha.info/movies/8371257/
7.7,Исполнение желаний,"короткометражный, анимация","1957, СССР",https://www.kinoafisha.info/movies/8359533/
7.7,В некотором царстве…,анимация,"1957, СССР",https://www.kinoafisha.info/movies/8358208/
7.7,Дон Кихот,драма,"1957, СССР",https://www.kinoafisha.info/movies/8171024/
